transaction_id,user_id,related_invoice_id,related_job_id,transaction_type,amount,currency,description,merchant_name,transaction_category,date,balance_after_transaction,payment_method,geo_location,created_at,updated_at
txn_879CEB6A,user_044,,,DEBIT,163.0,INR,UPI-HP-PETROL-PUMP,Hp Petrol Pump,Food,2025-08-04T07:31:49.762566+00:00,49955,UPI,"Bengaluru, Karnataka",2025-08-04T07:31:49.762566+00:00,2025-08-04T07:31:49.762566+00:00
txn_F14EFF06,user_002,,,DEBIT,893.0,INR,UPI-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-COLLECTIVE-HOUSE,Cafe Coffee Central,Shopping,2025-06-13T21:18:45.762566+00:00,60400,UPI,"Delhi, Delhi",2025-06-13T21:18:45.762566+00:00,2025-06-13T21:18:45.762566+00:00
txn_8AD9BABA,user_022,,,DEBIT,2258.0,INR,UPI-CAFE-COFFEE-HUB-&-SPENCER-INDIA,Cafe Coffee Hub,Food,2025-08-15T19:04:40.762566+00:00,177409,UPI,"Bengaluru, Karnataka",2025-08-15T19:04:40.762566+00:00,2025-08-15T19:04:40.762566+00:00
txn_946F0F55,user_038,,,CREDIT,38191.0,INR,NEFT-FusionCraftTechnologies-PAYMENT,Fusioncrafttechnologies Payment,Utilities,2025-08-28T06:54:10.762566+00:00,161791,NEFT,"Delhi, Delhi",2025-08-28T06:54:10.762566+00:00,2025-08-28T06:54:10.762566+00:00
txn_2B3FD91D,user_042,,,CREDIT,19852.0,INR,NEFT-TechCorpSolutions-PAYMENT,Techcorpsolutions Payment,Grocery,2025-11-17T20:05:11.762566+00:00,101705,NEFT,"Mumbai, Maharashtra",2025-11-17T20:05:11.762566+00:00,2025-11-17T20:05:11.762566+00:00
txn_6E052435,user_045,,,DEBIT,366.0,INR,UPI-MOBILE-RECHARGE,Mobile Recharge,Recharge,2025-10-20T17:56:00.762566+00:00,177654,UPI,"Delhi, Delhi",2025-10-20T17:56:00.762566+00:00,2025-10-20T17:56:00.762566+00:00
txn_6975C470,user_021,,,DEBIT,1770.0,INR,UPI-CAFE-COFFEE-BAR-HOUSE,Cafe Coffee Bar,Food,2025-07-21T04:55:08.762566+00:00,129757,UPI,"Pune, Maharashtra",2025-07-21T04:55:08.762566+00:00,2025-07-21T04:55:08.762566+00:00
txn_7A3E6BF6,user_038,,,DEBIT,961.0,INR,UPI-COSTA-COFFEE-GARDEN-CAFE,Costa Coffee Garden,Food,2025-09-04T03:10:11.762566+00:00,160830,UPI,"Pune, Maharashtra",2025-09-04T03:10:11.762566+00:00,2025-09-04T03:10:11.762566+00:00
txn_190F4F7B,user_047,,,DEBIT,19649.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-08-25T17:41:10.762566+00:00,180451,UPI,"Pune, Maharashtra",2025-08-25T17:41:10.762566+00:00,2025-08-25T17:41:10.762566+00:00
txn_2D1F07E2,user_013,,,DEBIT,12918.0,INR,CARD-TRAVEL-AGENCY,Travel Agency,Trips,2025-06-10T03:43:28.762566+00:00,341027,CARD,"Bengaluru, Karnataka",2025-06-10T03:43:28.762566+00:00,2025-06-10T03:43:28.762566+00:00
txn_44D62A8A,user_028,,,DEBIT,1628.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-COFFEE-JUNCTION-HOUSE,Cafe Coffee Factory,Grocery,2025-11-26T17:48:06.762566+00:00,209110,UPI,"Pune, Maharashtra",2025-11-26T17:48:06.762566+00:00,2025-11-26T17:48:06.762566+00:00
txn_70F8A5BC,user_042,,,DEBIT,4510.0,INR,UPI-CAFE-EXPRESS,Cafe Express,Food,2025-09-29T06:35:31.762566+00:00,97195,UPI,"Mumbai, Maharashtra",2025-09-29T06:35:31.762566+00:00,2025-09-29T06:35:31.762566+00:00
txn_980CDBD3,user_013,,,DEBIT,4030.0,INR,UPI-THE-BELGIAN-WAFFLE-CO.-HOUSE,The Belgian Waffle,Medical,2025-11-05T11:33:49.762566+00:00,336997,UPI,"Bengaluru, Karnataka",2025-11-05T11:33:49.762566+00:00,2025-11-05T11:33:49.762566+00:00
txn_6C1A3A23,user_017,,,DEBIT,3949.0,INR,UPI-CAFE-COFFEE-EXPRESS-HOUSE,Cafe Coffee Express,Transport,2025-07-15T06:09:04.762566+00:00,57820,UPI,"Mumbai, Maharashtra",2025-07-15T06:09:04.762566+00:00,2025-07-15T06:09:04.762566+00:00
txn_C1B0B66F,user_038,,,DEBIT,4531.0,INR,UPI-CHAI-POINT-HOUSE,Chai Point House,Medical,2025-07-26T21:26:15.762566+00:00,156299,UPI,"Delhi, Delhi",2025-07-26T21:26:15.762566+00:00,2025-07-26T21:26:15.762566+00:00
txn_AD654DE2,user_047,,,DEBIT,441.0,INR,UPI-MOBILE-RECHARGE,Mobile Recharge,Recharge,2025-07-04T11:19:11.762566+00:00,180010,UPI,"Mumbai, Maharashtra",2025-07-04T11:19:11.762566+00:00,2025-07-04T11:19:11.762566+00:00
txn_C8ED8397,user_007,,,DEBIT,1248.0,INR,CARD-HOTSTAR,Hotstar,Entertainment,2025-09-30T08:07:07.762566+00:00,229344,CARD,"Bengaluru, Karnataka",2025-09-30T08:07:07.762566+00:00,2025-09-30T08:07:07.762566+00:00
txn_4CC09662,user_013,,,DEBIT,2827.0,INR,UPI-HEALTHPOINT-INDIA,Healthpoint India,Medical,2025-09-07T19:11:12.762566+00:00,334170,UPI,"Mumbai, Maharashtra",2025-09-07T19:11:12.762566+00:00,2025-09-07T19:11:12.762566+00:00
txn_EC9CE454,user_040,,,CREDIT,69266.0,INR,NEFT-UrbanMonkTechnologies-PAYMENT,Urbanmonktechnologies Payment,Entertainment,2025-06-10T15:59:43.762566+00:00,185041,NEFT,"Pune, Maharashtra",2025-06-10T15:59:43.762566+00:00,2025-06-10T15:59:43.762566+00:00
txn_B61E13D0,user_010,,,DEBIT,18262.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-09-26T05:30:25.762566+00:00,108280,UPI,"Bengaluru, Karnataka",2025-09-26T05:30:25.762566+00:00,2025-09-26T05:30:25.762566+00:00
txn_E57F9199,user_040,,,DEBIT,3107.0,INR,UPI-THE-BELGIAN-WAFFLE-CO.-HOUSE,The Belgian Waffle,Grocery,2025-09-21T04:49:32.762566+00:00,181934,UPI,"Mumbai, Maharashtra",2025-09-21T04:49:32.762566+00:00,2025-09-21T04:49:32.762566+00:00
txn_81B60325,user_026,,,DEBIT,19631.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-06-11T09:07:39.762566+00:00,22880,UPI,"Pune, Maharashtra",2025-06-11T09:07:39.762566+00:00,2025-06-11T09:07:39.762566+00:00
txn_92602156,user_027,,,DEBIT,2729.0,INR,UPI-SHOPPER'S-STOP-CAFE-COFFEE-LANE,Shopper'S Stop Cafe,Food,2025-06-18T02:05:34.762566+00:00,53750,UPI,"Mumbai, Maharashtra",2025-06-18T02:05:34.762566+00:00,2025-06-18T02:05:34.762566+00:00
txn_8DDB6F5F,user_008,,,DEBIT,1065.0,INR,UPI-CAFE-COFFEE-JUNCTION-HOUSE-CAFE-COFFEE-YARD-CAFE-COFFEE-COLLECTIVE-HOUSE-EXPRESS,Cafe Coffee Junction,Food,2025-06-07T22:33:23.762566+00:00,45663,UPI,"Bengaluru, Karnataka",2025-06-07T22:33:23.762566+00:00,2025-06-07T22:33:23.762566+00:00
txn_B9C50327,user_018,,,DEBIT,333.0,INR,UPI-=====-SHOPPING_MERCHANTS.TXT-=====-FOOD_MERCHANTS.TXT-=====,===== Shopping_Merchants.Txt =====,Grocery,2025-08-22T07:10:06.762566+00:00,267149,UPI,"Mumbai, Maharashtra",2025-08-22T07:10:06.762566+00:00,2025-08-22T07:10:06.762566+00:00
txn_E3A55ED6,user_022,,,DEBIT,3736.0,INR,UPI-COSTA-COFFEE-GARDEN-CAFE-COFFEE-YARD-CAFE-COFFEE-HOUSE,Costa Coffee Garden,Food,2025-09-16T23:02:31.762566+00:00,173673,UPI,"Bengaluru, Karnataka",2025-09-16T23:02:31.762566+00:00,2025-09-16T23:02:31.762566+00:00
txn_AF93EAB8,user_008,,,DEBIT,1191.0,INR,UPI-CAFE-HOUSE-CAFE-HOUSE,Cafe House Cafe,Grocery,2025-07-01T21:51:39.762566+00:00,44472,UPI,"Delhi, Delhi",2025-07-01T21:51:39.762566+00:00,2025-07-01T21:51:39.762566+00:00
txn_4D99AFD6,user_042,,,DEBIT,3849.0,INR,UPI-THIRD-WAVE-COFFEE-YARD,Third Wave Coffee,Grocery,2025-07-26T07:06:47.762566+00:00,93346,UPI,"Bengaluru, Karnataka",2025-07-26T07:06:47.762566+00:00,2025-07-26T07:06:47.762566+00:00
txn_2E7051C9,user_035,,,DEBIT,1300.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE-JUNCTION-HOUSE,Cafe Coffee Bean,Shopping,2025-07-15T00:56:59.762566+00:00,197809,UPI,"Pune, Maharashtra",2025-07-15T00:56:59.762566+00:00,2025-07-15T00:56:59.762566+00:00
txn_08F6E2FE,user_045,,,DEBIT,683.0,INR,UPI-DTH-RECHARGE,Dth Recharge,Recharge,2025-08-13T21:09:36.762566+00:00,176971,UPI,"Mumbai, Maharashtra",2025-08-13T21:09:36.762566+00:00,2025-08-13T21:09:36.762566+00:00
txn_D5365147,user_008,,,CREDIT,75259.0,INR,NEFT-StellarPeakStudios-PAYMENT,Stellarpeakstudios Payment,Entertainment,2025-11-15T14:38:53.762566+00:00,119731,NEFT,"Pune, Maharashtra",2025-11-15T14:38:53.762566+00:00,2025-11-15T14:38:53.762566+00:00
txn_28011A03,user_018,,,DEBIT,4968.0,INR,UPI-APOLLO-HOSPITALS-PHARMACY-INDIA,Apollo Hospitals Pharmacy,Food,2025-11-25T21:36:18.762566+00:00,262181,UPI,"Bengaluru, Karnataka",2025-11-25T21:36:18.762566+00:00,2025-11-25T21:36:18.762566+00:00
txn_BDAA6FC4,user_018,,,DEBIT,598.0,INR,UPI-CAFE-COFFEE-HUB-CAFE-COFFEE-JUNCTION-HOUSE,Cafe Coffee Hub,Food,2025-10-13T21:52:33.762566+00:00,261583,UPI,"Pune, Maharashtra",2025-10-13T21:52:33.762566+00:00,2025-10-13T21:52:33.762566+00:00
txn_68D709DB,user_035,,,DEBIT,3142.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-JUNCTION-HOUSE,Cafe Coffee Court,Food,2025-06-26T09:50:18.762566+00:00,194667,UPI,"Delhi, Delhi",2025-06-26T09:50:18.762566+00:00,2025-06-26T09:50:18.762566+00:00
txn_07121313,user_038,,,DEBIT,1005.0,INR,BILL-BROADBAND-BILL,Broadband Bill,Utilities,2025-06-22T08:42:48.762566+00:00,155294,BILL,"Delhi, Delhi",2025-06-22T08:42:48.762566+00:00,2025-06-22T08:42:48.762566+00:00
txn_C74EC0FE,user_017,,,DEBIT,526.0,INR,UPI-MOBILE-RECHARGE,Mobile Recharge,Recharge,2025-11-10T17:36:31.762566+00:00,57294,UPI,"Delhi, Delhi",2025-11-10T17:36:31.762566+00:00,2025-11-10T17:36:31.762566+00:00
txn_DA466E64,user_037,,,DEBIT,1083.0,INR,UPI-CAFE-COFFEE-HUB-CAFE-COFFEE-HUB-STREET-HOUSE,Cafe Coffee Hub,Food,2025-11-17T16:32:42.762566+00:00,114603,UPI,"Mumbai, Maharashtra",2025-11-17T16:32:42.762566+00:00,2025-11-17T16:32:42.762566+00:00
txn_EFAFC2B1,user_047,,,DEBIT,454.0,INR,CARD-DISNEY+,Disney+,Entertainment,2025-11-19T04:08:03.762566+00:00,179556,CARD,"Mumbai, Maharashtra",2025-11-19T04:08:03.762566+00:00,2025-11-19T04:08:03.762566+00:00
txn_5E9879CB,user_023,,,DEBIT,4491.0,INR,UPI-CAFE-EXPRESS-CAFE-COFFEE-AVENUE,Cafe Express Cafe,Food,2025-09-16T18:15:13.762566+00:00,337931,UPI,"Bengaluru, Karnataka",2025-09-16T18:15:13.762566+00:00,2025-09-16T18:15:13.762566+00:00
txn_66C961D8,user_030,,,DEBIT,430.0,INR,UPI-LIFECARE-PHARMACY-INDIA,Lifecare Pharmacy India,Grocery,2025-11-03T16:47:34.762566+00:00,143907,UPI,"Bengaluru, Karnataka",2025-11-03T16:47:34.762566+00:00,2025-11-03T16:47:34.762566+00:00
txn_76D2B51D,user_011,,,CREDIT,48442.0,INR,NEFT-CipherGridAnalytics-PAYMENT,Ciphergridanalytics Payment,Food,2025-08-17T09:06:36.762566+00:00,237174,NEFT,"Bengaluru, Karnataka",2025-08-17T09:06:36.762566+00:00,2025-08-17T09:06:36.762566+00:00
txn_B7B8CBC4,user_022,,,DEBIT,3919.0,INR,UPI-CAFE-COFFEE-STUDIO-CAFE-COFFEE-HOUSE-CAFE-DE-PARIS,Cafe Coffee Studio,Transport,2025-06-11T14:51:59.762566+00:00,169754,UPI,"Delhi, Delhi",2025-06-11T14:51:59.762566+00:00,2025-06-11T14:51:59.762566+00:00
txn_A41A9CE9,user_035,,,DEBIT,190.0,INR,UPI-HYPERCITY,Hypercity,Grocery,2025-06-28T11:49:16.762566+00:00,194477,UPI,"Mumbai, Maharashtra",2025-06-28T11:49:16.762566+00:00,2025-06-28T11:49:16.762566+00:00
txn_18D1AFC2,user_018,,,DEBIT,3921.0,INR,UPI-APOLLO-CARE-PHARMACY,Apollo Care Pharmacy,Medical,2025-07-01T20:38:47.762566+00:00,257662,UPI,"Bengaluru, Karnataka",2025-07-01T20:38:47.762566+00:00,2025-07-01T20:38:47.762566+00:00
txn_26AAB387,user_005,,,DEBIT,12312.0,INR,CARD-FLIGHT-BOOKING,Flight Booking,Trips,2025-05-30T23:34:03.762566+00:00,48903,CARD,"Delhi, Delhi",2025-05-30T23:34:03.762566+00:00,2025-05-30T23:34:03.762566+00:00
txn_D2F42433,user_032,,,DEBIT,2724.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE,Cafe Coffee Bean,Grocery,2025-10-19T15:13:17.762566+00:00,244492,UPI,"Pune, Maharashtra",2025-10-19T15:13:17.762566+00:00,2025-10-19T15:13:17.762566+00:00
txn_497E6CA6,user_017,,,DEBIT,4919.0,INR,UPI-COFFEE-CULTURE,Coffee Culture,Food,2025-10-21T08:28:09.762566+00:00,52375,UPI,"Bengaluru, Karnataka",2025-10-21T08:28:09.762566+00:00,2025-10-21T08:28:09.762566+00:00
txn_2F45A06D,user_005,,,DEBIT,1195.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-PLACE-HOUSE,Cafe Coffee Court,Medical,2025-07-24T16:31:34.762566+00:00,47708,UPI,"Pune, Maharashtra",2025-07-24T16:31:34.762566+00:00,2025-07-24T16:31:34.762566+00:00
txn_AF480AE5,user_019,INV-2025-1198,job_7ff3613c,CREDIT,101440.0,INR,NEFT-AeroLogicSystems-PAYMENT,Aerologicsystems Payment,Recharge,2025-09-13T07:38:26.762566+00:00,225218,NEFT,"Mumbai, Maharashtra",2025-09-13T07:38:26.762566+00:00,2025-09-13T07:38:26.762566+00:00
txn_C191937D,user_045,,,CREDIT,114078.0,INR,NEFT-FutureSparkLabs-PAYMENT,Futuresparklabs Payment,Food,2025-09-16T03:18:49.762566+00:00,291049,NEFT,"Bengaluru, Karnataka",2025-09-16T03:18:49.762566+00:00,2025-09-16T03:18:49.762566+00:00
txn_634198FC,user_038,,,DEBIT,569.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-7-BEANS,Cafe Coffee Court,Grocery,2025-09-27T18:16:05.762566+00:00,154725,UPI,"Mumbai, Maharashtra",2025-09-27T18:16:05.762566+00:00,2025-09-27T18:16:05.762566+00:00
txn_3E33B5C7,user_037,,,DEBIT,4810.0,INR,UPI-SHOPPERS-STOP-HOUSE-EXPRESS,Shoppers Stop House,Grocery,2025-08-15T16:06:24.762566+00:00,109793,UPI,"Bengaluru, Karnataka",2025-08-15T16:06:24.762566+00:00,2025-08-15T16:06:24.762566+00:00
txn_C96873DA,user_031,,,DEBIT,4162.0,INR,UPI-=====-SHOPPING_MERCHANTS.TXT-=====,===== Shopping_Merchants.Txt =====,Shopping,2025-08-22T03:09:07.762566+00:00,128952,UPI,"Bengaluru, Karnataka",2025-08-22T03:09:07.762566+00:00,2025-08-22T03:09:07.762566+00:00
txn_A857F9A7,user_017,,,DEBIT,3329.0,INR,BILL-BROADBAND-BILL,Broadband Bill,Utilities,2025-10-23T03:12:00.762566+00:00,49046,BILL,"Pune, Maharashtra",2025-10-23T03:12:00.762566+00:00,2025-10-23T03:12:00.762566+00:00
txn_FBCAEDD7,user_025,,,DEBIT,2782.0,INR,UPI-CAFE-COFFEE-SHOP-CAFE-HOUSE,Cafe Coffee Shop,Shopping,2025-11-17T10:27:31.762566+00:00,116216,UPI,"Mumbai, Maharashtra",2025-11-17T10:27:31.762566+00:00,2025-11-17T10:27:31.762566+00:00
txn_4974489A,user_014,,,DEBIT,2572.0,INR,UPI-CAFE-COFFEE-ZONE-CAFE-COFFEE-STUDIO-CAFE,Cafe Coffee Zone,Grocery,2025-09-14T16:25:54.762566+00:00,189872,UPI,"Delhi, Delhi",2025-09-14T16:25:54.762566+00:00,2025-09-14T16:25:54.762566+00:00
txn_AB233F0B,user_017,,,DEBIT,265.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-HOUSE,Cafe Coffee Factory,Shopping,2025-07-01T14:04:58.762566+00:00,48781,UPI,"Bengaluru, Karnataka",2025-07-01T14:04:58.762566+00:00,2025-07-01T14:04:58.762566+00:00
txn_C5DB863D,user_028,,,DEBIT,3432.0,INR,UPI-LIFELINE-PHARMACY-INDIA,Lifeline Pharmacy India,Medical,2025-06-03T23:36:52.762566+00:00,205678,UPI,"Bengaluru, Karnataka",2025-06-03T23:36:52.762566+00:00,2025-06-03T23:36:52.762566+00:00
txn_EB7F75D7,user_042,,,DEBIT,1967.0,INR,UPI-CAFE-COFFEE-DEPOT-CAFE-COFFEE-CLUB-HOUSE,Cafe Coffee Depot,Shopping,2025-09-14T02:54:15.762566+00:00,91379,UPI,"Delhi, Delhi",2025-09-14T02:54:15.762566+00:00,2025-09-14T02:54:15.762566+00:00
txn_D00757F6,user_046,,,DEBIT,20605.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-09-24T23:03:52.762566+00:00,266731,UPI,"Bengaluru, Karnataka",2025-09-24T23:03:52.762566+00:00,2025-09-24T23:03:52.762566+00:00
txn_AF2D4462,user_004,,,DEBIT,910.0,INR,UPI-CAREPLUS-PHARMACY-INDIA,Careplus Pharmacy India,Food,2025-10-12T04:49:59.762566+00:00,176500,UPI,"Mumbai, Maharashtra",2025-10-12T04:49:59.762566+00:00,2025-10-12T04:49:59.762566+00:00
txn_BA3E4850,user_045,,,DEBIT,1151.0,INR,CARD-SPOTIFY,Spotify,Entertainment,2025-06-10T03:37:41.762566+00:00,289898,CARD,"Bengaluru, Karnataka",2025-06-10T03:37:41.762566+00:00,2025-06-10T03:37:41.762566+00:00
txn_87529CF7,user_029,,,CREDIT,36397.0,INR,NEFT-CodeSmithAgency-PAYMENT,Codesmithagency Payment,Shopping,2025-07-16T00:49:46.762566+00:00,132148,NEFT,"Bengaluru, Karnataka",2025-07-16T00:49:46.762566+00:00,2025-07-16T00:49:46.762566+00:00
txn_C32548D0,user_001,,,DEBIT,585.0,INR,UPI-AMAZON-INDIA,Amazon India,Shopping,2025-06-01T23:48:41.762566+00:00,42880,UPI,"Bengaluru, Karnataka",2025-06-01T23:48:41.762566+00:00,2025-06-01T23:48:41.762566+00:00
txn_C6940972,user_006,,,CREDIT,133181.0,INR,NEFT-UrbanMonkTechnologies-PAYMENT,Urbanmonktechnologies Payment,Shopping,2025-10-04T04:13:34.762566+00:00,211629,NEFT,"Bengaluru, Karnataka",2025-10-04T04:13:34.762566+00:00,2025-10-04T04:13:34.762566+00:00
txn_ABC489AB,user_004,,,DEBIT,2519.0,INR,UPI-=====-FOOD_MERCHANTS.TXT-=====-TRANSPORT_MERCHANTS.TXT-=====,===== Food_Merchants.Txt =====,Shopping,2025-11-25T22:44:12.762566+00:00,173981,UPI,"Mumbai, Maharashtra",2025-11-25T22:44:12.762566+00:00,2025-11-25T22:44:12.762566+00:00
txn_2F513EBE,user_012,,,DEBIT,1366.0,INR,CARD-AMAZON-PRIME,Amazon Prime,Entertainment,2025-06-20T10:56:11.762566+00:00,125129,CARD,"Bengaluru, Karnataka",2025-06-20T10:56:11.762566+00:00,2025-06-20T10:56:11.762566+00:00
txn_6F0817D6,user_023,,,DEBIT,2112.0,INR,UPI-THIRD-WAVE-COFFEE-DAY,Third Wave Coffee,Grocery,2025-06-05T22:25:13.762566+00:00,335819,UPI,"Mumbai, Maharashtra",2025-06-05T22:25:13.762566+00:00,2025-06-05T22:25:13.762566+00:00
txn_F7A942BA,user_031,,,DEBIT,1867.0,INR,UPI-CHAI-POINT-HOUSE,Chai Point House,Grocery,2025-07-09T17:54:56.762566+00:00,127085,UPI,"Pune, Maharashtra",2025-07-09T17:54:56.762566+00:00,2025-07-09T17:54:56.762566+00:00
txn_564177A0,user_022,,,DEBIT,1536.0,INR,UPI-CAFE-COFFEE-SPOT-CAFE-COFFEE-LOUNGE-BAR,Cafe Coffee Spot,Food,2025-09-26T05:19:27.762566+00:00,168218,UPI,"Pune, Maharashtra",2025-09-26T05:19:27.762566+00:00,2025-09-26T05:19:27.762566+00:00
txn_318205C0,user_003,,,CREDIT,90088.0,INR,NEFT-HyperlaneTechnologies-PAYMENT,Hyperlanetechnologies Payment,Food,2025-06-19T04:36:50.762566+00:00,94178,NEFT,"Delhi, Delhi",2025-06-19T04:36:50.762566+00:00,2025-06-19T04:36:50.762566+00:00
txn_F0652D0F,user_038,,,DEBIT,3079.0,INR,UPI-MEDIQUICK-INDIA-MALL,Mediquick India Mall,Grocery,2025-10-20T14:45:35.762566+00:00,151646,UPI,"Mumbai, Maharashtra",2025-10-20T14:45:35.762566+00:00,2025-10-20T14:45:35.762566+00:00
txn_95757B21,user_017,,,DEBIT,4196.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-MOCHA,Cafe Coffee Bean,Grocery,2025-07-14T12:09:42.762566+00:00,44585,UPI,"Mumbai, Maharashtra",2025-07-14T12:09:42.762566+00:00,2025-07-14T12:09:42.762566+00:00
txn_D41740B6,user_008,,,DEBIT,4843.0,INR,UPI-=====-GROCERY_MERCHANTS.TXT-=====-TRANSPORT_MERCHANTS.TXT-=====-GROCERY_MERCHANTS.TXT-=====,===== Grocery_Merchants.Txt =====,Grocery,2025-07-16T21:45:41.762566+00:00,114888,UPI,"Delhi, Delhi",2025-07-16T21:45:41.762566+00:00,2025-07-16T21:45:41.762566+00:00
txn_BE75BD5F,user_031,,,DEBIT,807.0,INR,CARD-DISNEY+,Disney+,Entertainment,2025-11-04T11:55:32.762566+00:00,126278,CARD,"Bengaluru, Karnataka",2025-11-04T11:55:32.762566+00:00,2025-11-04T11:55:32.762566+00:00
txn_EDB5F8DF,user_033,,,DEBIT,4691.0,INR,UPI-MYNTRA-STUDIO-CAFE,Myntra Studio Cafe,Shopping,2025-08-16T04:36:54.762566+00:00,106332,UPI,"Delhi, Delhi",2025-08-16T04:36:54.762566+00:00,2025-08-16T04:36:54.762566+00:00
txn_E588AD6C,user_001,,,DEBIT,673.0,INR,CARD-NETFLIX,Netflix,Entertainment,2025-11-22T12:48:47.762566+00:00,42207,CARD,"Bengaluru, Karnataka",2025-11-22T12:48:47.762566+00:00,2025-11-22T12:48:47.762566+00:00
txn_70103B0F,user_027,,,DEBIT,703.0,INR,UPI-CAFE-COFFEE-WORKS-CAFE-COFFEE-HAVEN-HOUSE-EXPRESS-HOUSE,Cafe Coffee Works,Food,2025-08-28T18:27:44.762566+00:00,53047,UPI,"Delhi, Delhi",2025-08-28T18:27:44.762566+00:00,2025-08-28T18:27:44.762566+00:00
txn_6907D63C,user_013,,,DEBIT,1247.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Food,2025-10-27T10:51:38.762566+00:00,332923,UPI,"Pune, Maharashtra",2025-10-27T10:51:38.762566+00:00,2025-10-27T10:51:38.762566+00:00
txn_007F8B14,user_034,,,DEBIT,19972.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-09-22T17:48:16.762566+00:00,45119,UPI,"Pune, Maharashtra",2025-09-22T17:48:16.762566+00:00,2025-09-22T17:48:16.762566+00:00
txn_406628EC,user_005,,,DEBIT,760.0,INR,UPI-CINEMA,Cinema,Misc,2025-09-12T18:10:18.762566+00:00,46948,UPI,"Pune, Maharashtra",2025-09-12T18:10:18.762566+00:00,2025-09-12T18:10:18.762566+00:00
txn_B555E19C,user_049,,,DEBIT,3187.0,INR,UPI-=====-SHOPPING_MERCHANTS.TXT-=====-GROCERY_MERCHANTS.TXT-=====-TRANSPORT_MERCHANTS.TXT-=====,===== Shopping_Merchants.Txt =====,Food,2025-08-21T08:41:53.762566+00:00,114204,UPI,"Pune, Maharashtra",2025-08-21T08:41:53.762566+00:00,2025-08-21T08:41:53.762566+00:00
txn_0389FCF7,user_020,,,DEBIT,2653.0,INR,UPI-CAFE-HOUSE-CAFE-COFFEE-DAY,Cafe House Cafe,Transport,2025-11-15T16:08:56.762566+00:00,125154,UPI,"Mumbai, Maharashtra",2025-11-15T16:08:56.762566+00:00,2025-11-15T16:08:56.762566+00:00
txn_ABCD3A70,user_039,,,DEBIT,599.0,INR,UPI-=====-SHOPPING_MERCHANTS.TXT-=====-TRANSPORT_MERCHANTS.TXT-=====-SHOPPING_MERCHANTS.TXT-=====-MEDICAL_MERCHANTS.TXT-=====,===== Shopping_Merchants.Txt =====,Transport,2025-07-04T02:03:28.762566+00:00,112641,UPI,"Delhi, Delhi",2025-07-04T02:03:28.762566+00:00,2025-07-04T02:03:28.762566+00:00
txn_5298B860,user_034,,,DEBIT,1149.0,INR,BILL-MOBILE-BILL,Mobile Bill,Utilities,2025-08-27T14:12:24.762566+00:00,43970,BILL,"Delhi, Delhi",2025-08-27T14:12:24.762566+00:00,2025-08-27T14:12:24.762566+00:00
txn_B3D4FD49,user_018,,,DEBIT,4585.0,INR,UPI-CAFE-COFFEE-WORKS-HOUSE-EXPRESS,Cafe Coffee Works,Food,2025-07-28T05:39:08.762566+00:00,253077,UPI,"Delhi, Delhi",2025-07-28T05:39:08.762566+00:00,2025-07-28T05:39:08.762566+00:00
txn_9A493BF8,user_021,,,DEBIT,3102.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Medical,2025-11-15T09:30:10.762566+00:00,126655,UPI,"Bengaluru, Karnataka",2025-11-15T09:30:10.762566+00:00,2025-11-15T09:30:10.762566+00:00
txn_6F51FD1F,user_026,,,DEBIT,771.0,INR,CARD-HOTSTAR,Hotstar,Entertainment,2025-11-01T01:18:12.762566+00:00,22109,CARD,"Bengaluru, Karnataka",2025-11-01T01:18:12.762566+00:00,2025-11-01T01:18:12.762566+00:00
txn_8E2F0A52,user_030,INV-2025-1353,job_012a7300,CREDIT,129490.0,INR,NEFT-HyperlaneTechnologies-PAYMENT,Hyperlanetechnologies Payment,Grocery,2025-09-01T09:36:37.762566+00:00,273397,NEFT,"Delhi, Delhi",2025-09-01T09:36:37.762566+00:00,2025-09-01T09:36:37.762566+00:00
txn_98A8FDD5,user_035,,,DEBIT,1036.0,INR,BILL-GAS-BILL,Gas Bill,Utilities,2025-09-17T12:41:42.762566+00:00,193441,BILL,"Pune, Maharashtra",2025-09-17T12:41:42.762566+00:00,2025-09-17T12:41:42.762566+00:00
