invoice_id,company_id,company_name,client_id,related_freelancer_id,related_job_id,amount_due,currency,invoice_created_at,due_date,payment_expected_date,status,days_overdue,communication_history,last_communication_at,invoice_tags,created_at,updated_at
INV-2025-1023,company_023,DigitalCraft Media,user_048,user_041,job_1bfd995c,151095,INR,2025-10-17T06:39:51.970449+00:00,2025-11-17,2025-11-22,OVERDUE,9,"[{""ts"": ""2025-10-17T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1023 to DigitalCraft Media."", ""type"": ""initial""}, {""ts"": ""2025-10-24T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Attached invoice to email, summarizing all tasks completed and charges applied. Followed up politely confirming receipt of the upcoming due date and thanking them for prompt attention. Client responded courteously and promised to process within the week."", ""type"": ""reminder""}, {""ts"": ""2025-11-01T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message sent reminding client of overdue invoice. Reiterated urgency and contractual obligations. Client promised prompt processing."", ""type"": ""firm""}]",2025-11-01T06:39:51.970449+00:00,milestone,2025-10-17T06:39:51.970449+00:00,2025-11-26T06:39:51.970449+00:00
INV-2025-1024,company_026,VectorShift Technologies,user_023,user_013,job_e8ae1480,60780,INR,2025-08-13T06:39:51.970449+00:00,2025-09-02,2025-09-07,OVERDUE,85,"[{""ts"": ""2025-08-13T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1024 to VectorShift Technologies."", ""type"": ""initial""}, {""ts"": ""2025-08-20T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gentle reminder to ensure the invoice via email, providing a breakdown of charges. Followed up with a WhatsApp message to confirm receipt. Client acknowledged and thanked for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-08-28T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss the overdue invoice. Reinforced urgency, detailed consequences of further delay and requested urgent action. Client responded with assurance of payment."", ""type"": ""firm""}, {""ts"": ""2025-09-12T06:39:51.970449+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice detailing overdue invoice, including payment deadline and consequences. Legal team copied for record-keeping and next steps. Emphasized urgency of settlement."", ""type"": ""legal""}]",2025-09-12T06:39:51.970449+00:00,,2025-08-13T06:39:51.970449+00:00,2025-11-26T06:39:51.971473+00:00
INV-2025-1025,company_021,CodeSmith Agency,user_019,user_005,job_efb69937,192582,INR,2025-09-07T06:39:51.971473+00:00,2025-09-23,2025-09-28,OVERDUE,64,"[{""ts"": ""2025-09-07T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1025 to CodeSmith Agency."", ""type"": ""initial""}, {""ts"": ""2025-09-14T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent an email thanking the client for collaboration and requesting confirmation of receipt and offering clarifications. Client confirmed and appreciated the clarity of the invoice. Highlighted due date and confirmed receipt and understanding. Client responded positively."", ""type"": ""reminder""}, {""ts"": ""2025-09-22T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Reminded them of overdue invoice. Requested confirmation of transfer date."", ""type"": ""firm""}, {""ts"": ""2025-10-07T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal counsel. Provided comprehensive invoice and previous reminders. Notified client of consequences for non-payment. Legal team documented all details."", ""type"": ""legal""}]",2025-10-07T06:39:51.971473+00:00,,2025-09-07T06:39:51.971473+00:00,2025-11-26T06:39:51.971473+00:00
INV-2025-1026,company_023,DigitalCraft Media,user_018,user_035,job_90d26f24,161730,INR,2025-08-31T06:39:51.971473+00:00,2025-09-24,2025-09-29,PAID,63,"[{""ts"": ""2025-08-31T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1026 to DigitalCraft Media."", ""type"": ""initial""}, {""ts"": ""2025-09-07T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email. Followed up politely to confirm receipt and indicating that payment would be processed shortly."", ""type"": ""reminder""}, {""ts"": ""2025-09-15T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client stressing overdue status and requested confirmation of transfer date."", ""type"": ""firm""}, {""ts"": ""2025-09-30T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice. Outlined consequences of non-payment. Legal team updated for follow-up."", ""type"": ""legal""}]",2025-09-30T06:39:51.971473+00:00,milestone,2025-08-31T06:39:51.971473+00:00,2025-11-26T06:39:51.971473+00:00
INV-2025-1027,company_015,NextWave Creations,user_033,user_015,job_26d53914,40295,INR,2025-08-05T06:39:51.971473+00:00,2025-08-22,2025-08-27,PAID,96,"[{""ts"": ""2025-08-05T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1027 to NextWave Creations."", ""type"": ""initial""}, {""ts"": ""2025-08-12T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently followed up with a short summary of the expected date of payment. No issues reported, and client expressed satisfaction."", ""type"": ""reminder""}, {""ts"": ""2025-08-20T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client about overdue invoice. Stressed urgency and importance of timely payment. Included details of outstanding balance and previous reminders. Client responded with assurance of payment."", ""type"": ""firm""}, {""ts"": ""2025-09-04T06:39:51.971473+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter highlighting overdue invoice to legal counsel for review. Provided comprehensive communication logs and invoice details. Urgency highlighted."", ""type"": ""legal""}]",2025-09-04T06:39:51.971473+00:00,,2025-08-05T06:39:51.971473+00:00,2025-11-26T06:39:51.972465+00:00
INV-2025-1028,company_039,HexaCore Solutions,user_016,user_004,job_e5ecf7f6,66629,INR,2025-08-02T06:39:51.972465+00:00,2025-08-29,2025-09-03,OVERDUE,89,"[{""ts"": ""2025-08-02T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1028 to HexaCore Solutions."", ""type"": ""initial""}, {""ts"": ""2025-08-09T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email and WhatsApp messages sent to ensure receipt and promised prompt processing."", ""type"": ""reminder""}, {""ts"": ""2025-08-17T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss the overdue invoice. Emphasized importance of compliance with terms. Client indicated processing would commence by end of the outstanding amount, referenced prior communications, and requested confirmation of payment date and immediate settlement and confirmed client receipt. Client indicated processing would begin shortly."", ""type"": ""firm""}, {""ts"": ""2025-09-01T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice, prior reminders, and legal implications. Legal team copied."", ""type"": ""legal""}]",2025-09-01T06:39:51.972465+00:00,milestone,2025-08-02T06:39:51.972465+00:00,2025-11-26T06:39:51.972465+00:00
INV-2025-1029,company_040,SolaraTech Digital,user_012,user_015,job_50b7f167,158659,INR,2025-10-22T06:39:51.972465+00:00,2025-12-01,2025-12-06,PAID,0,"[{""ts"": ""2025-10-22T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1029 to SolaraTech Digital."", ""type"": ""initial""}]",2025-10-22T06:39:51.972465+00:00,,2025-10-22T06:39:51.972465+00:00,2025-11-26T06:39:51.972465+00:00
INV-2025-1030,company_008,PixelForge Interactive,user_019,user_001,job_8ee7e4b7,133959,INR,2025-10-09T06:39:51.972465+00:00,2025-10-27,2025-11-01,OVERDUE,30,"[{""ts"": ""2025-10-09T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1030 to PixelForge Interactive."", ""type"": ""initial""}, {""ts"": ""2025-10-16T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client via WhatsApp to confirm receipt and mentioned they would initiate payment soon."", ""type"": ""reminder""}, {""ts"": ""2025-10-24T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message emphasizing urgency of overdue invoice. Firmly requested payment, noting the overdue duration and consequences. Client responded acknowledging notice."", ""type"": ""firm""}, {""ts"": ""2025-11-08T06:39:51.972465+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining overdue invoice, including prior reminders and contractual obligations. Client notified of payment deadline. Legal team documented."", ""type"": ""legal""}]",2025-11-08T06:39:51.972465+00:00,,2025-10-09T06:39:51.972465+00:00,2025-11-26T06:39:51.973464+00:00
INV-2025-1031,company_005,NeonByte Labs,user_032,user_029,job_7b4e53c8,191450,INR,2025-09-04T06:39:51.973464+00:00,2025-10-07,2025-10-12,OVERDUE,50,"[{""ts"": ""2025-09-04T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1031 to NeonByte Labs."", ""type"": ""initial""}, {""ts"": ""2025-09-11T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently nudged client via WhatsApp highlighting the payment timeline and expressed willingness to assist with any clarifications or supporting documents. Client acknowledged receipt and expressed appreciation for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-09-19T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal reminder email highlighting overdue invoice. Emphasized immediate payment is expected immediately. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-04T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice requesting immediate payment of overdue invoice. Outlined payment terms, prior reminders, and urgency of settlement."", ""type"": ""legal""}]",2025-10-04T06:39:51.973464+00:00,,2025-09-04T06:39:51.973464+00:00,2025-11-26T06:39:51.973464+00:00
INV-2025-1032,company_017,QuantumVerse Labs,user_006,user_013,job_fbde6b43,141168,INR,2025-10-31T06:39:51.973464+00:00,2025-11-11,2025-11-16,OVERDUE,15,"[{""ts"": ""2025-10-31T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1032 to QuantumVerse Labs."", ""type"": ""initial""}, {""ts"": ""2025-11-07T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email with clear descriptions of services. Followed up politely, requesting confirmation of receipt. Client responded courteously and assured timely processing."", ""type"": ""reminder""}, {""ts"": ""2025-11-15T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client about overdue invoice. Requested confirmation of payment date and immediate settlement is expected. Highlighted the consequences of delay. Client acknowledged receipt."", ""type"": ""firm""}]",2025-11-15T06:39:51.973464+00:00,milestone,2025-10-31T06:39:51.973464+00:00,2025-11-26T06:39:51.973464+00:00
INV-2025-1033,company_015,NextWave Creations,user_006,user_006,job_a87afd61,81176,INR,2025-11-23T06:39:51.973464+00:00,2025-12-30,2026-01-04,PARTIAL,0,"[{""ts"": ""2025-11-23T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1033 to NextWave Creations."", ""type"": ""initial""}]",2025-11-23T06:39:51.973464+00:00,,2025-11-23T06:39:51.973464+00:00,2025-11-26T06:39:51.973464+00:00
INV-2025-1034,company_029,MetaCore Dynamics,user_045,user_036,job_f42e8cbb,166864,INR,2025-08-22T06:39:51.973464+00:00,2025-09-09,2025-09-14,PARTIAL,78,"[{""ts"": ""2025-08-22T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1034 to MetaCore Dynamics."", ""type"": ""initial""}, {""ts"": ""2025-08-29T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent a polite WhatsApp message emphasizing payment schedule. Client responded positively, acknowledging receipt and appreciated the communication."", ""type"": ""reminder""}, {""ts"": ""2025-09-06T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue payment. Firmly requested action and confirmed client awareness. Client indicated processing would begin shortly."", ""type"": ""firm""}, {""ts"": ""2025-09-21T06:39:51.973464+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice detailing overdue invoice, including payment deadline and potential consequences. Legal team instructed to prepare formal notice for overdue invoice, prior reminders, payment history, and consequences of non-compliance and referenced contractual terms. Client notified of payment deadline and potential penalties for non-payment. Client informed of seriousness of situation."", ""type"": ""legal""}]",2025-09-21T06:39:51.973464+00:00,,2025-08-22T06:39:51.973464+00:00,2025-11-26T06:39:51.974835+00:00
INV-2025-1035,company_035,DevCraft Hub,user_002,user_046,job_27ed1c98,110960,INR,2025-07-30T06:39:51.974835+00:00,2025-09-09,2025-09-14,OVERDUE,78,"[{""ts"": ""2025-07-30T06:39:51.974835+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1035 to DevCraft Hub."", ""type"": ""initial""}, {""ts"": ""2025-08-06T06:39:51.974835+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice with client via email, providing a breakdown of work completed. Followed up politely to confirm receipt and appreciated the clarity of the invoice and appreciated the clarity of the invoice. Highlighted due date politely and ensured they were satisfied with the client through WhatsApp politely, confirming receipt and appreciation."", ""type"": ""reminder""}, {""ts"": ""2025-08-14T06:39:51.974835+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent email stressing overdue status of invoice. Firmly requested immediate settlement. Highlighted previous reminders and potential escalation. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-08-29T06:39:51.974835+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice, highlighting the total outstanding amount and referencing contractual obligations. Client informed of payment deadline. Legal team instructed to send formal notice and send formal notice to client. Urgency emphasized due to risk of financial loss."", ""type"": ""legal""}]",2025-08-29T06:39:51.974835+00:00,,2025-07-30T06:39:51.974835+00:00,2025-11-26T06:39:51.975654+00:00
