event_id,user_id,title,category,related_job_id,related_company_id,start_time,end_time,priority,event_status,location,created_at,updated_at
evt_2458,user_025,Concert Event Event,Concert Event,,,2025-12-25T10:30:00+00:00,2025-12-25T12:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-19T10:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2459,user_025,Medical Test Event,Medical Test,,,2025-11-11T14:00:00+00:00,2025-11-11T16:00:00+00:00,Medium,scheduled,Remote,2025-11-02T14:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2460,user_030,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2025-12-30T16:00:00+00:00,2025-12-30T17:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-15T16:00:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2461,user_045,Eye Checkup Event,Eye Checkup,,,2026-01-13T13:45:00+00:00,2026-01-13T14:45:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-27T13:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2462,user_047,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-12-13T09:15:00+00:00,2025-12-13T11:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-02T09:15:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2463,user_005,Flight Trip Event,Flight Trip,,,2025-12-01T18:45:00+00:00,2025-12-01T20:45:00+00:00,Medium,done,Remote,2025-11-10T18:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2464,user_046,Home Repair Visit Event,Home Repair Visit,,,2025-11-20T16:30:00+00:00,2025-11-20T18:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-05T16:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2465,user_026,Freelance Job Review Event,Freelance Job Review,,,2025-12-27T14:30:00+00:00,2025-12-27T17:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-03T14:30:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2466,user_049,Subscription Renewal Event,Subscription Renewal,,,2026-01-17T09:45:00+00:00,2026-01-17T12:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-30T09:45:00+00:00,2025-11-26T06:39:52.417226+00:00
evt_2467,user_043,Flight Trip Event,Flight Trip,,,2026-01-17T15:30:00+00:00,2026-01-17T18:30:00+00:00,Medium,done,"Pune, Maharashtra",2026-01-12T15:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2468,user_050,Interview Preparation Event,Interview Preparation,,,2026-01-18T17:15:00+00:00,2026-01-18T20:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-16T17:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2469,user_002,Laundry Day Event,Laundry Day,,,2025-11-15T16:00:00+00:00,2025-11-15T19:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-09T16:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2470,user_019,Doctor Appointment Event,Doctor Appointment,,,2026-01-08T16:45:00+00:00,2026-01-08T18:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-12-15T16:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2471,user_002,Payment Collection Alert Event,Payment Collection Alert,,,2026-01-04T16:45:00+00:00,2026-01-04T19:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-02T16:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2472,user_026,Family Gathering Event,Family Gathering,,,2026-01-03T13:00:00+00:00,2026-01-03T14:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-04T13:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2473,user_027,Movie Night Event,Movie Night,,,2026-01-01T14:00:00+00:00,2026-01-01T17:00:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-01T14:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2474,user_050,Team Sync Event,Team Sync,,,2025-10-31T11:30:00+00:00,2025-10-31T14:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-22T11:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2475,user_002,Date Night Event,Date Night,,,2025-11-22T10:00:00+00:00,2025-11-22T12:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-06T10:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2476,user_011,Subscription Renewal Event,Subscription Renewal,,,2025-10-28T10:00:00+00:00,2025-10-28T13:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-23T10:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2477,user_028,Home Repair Visit Event,Home Repair Visit,,,2025-11-28T13:15:00+00:00,2025-11-28T15:15:00+00:00,Medium,done,Remote,2025-11-11T13:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2478,user_044,Deep Work Event,Deep Work,,,2025-10-31T11:45:00+00:00,2025-10-31T14:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-30T11:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2479,user_008,Sports Practice Event,Sports Practice,,,2025-11-16T11:45:00+00:00,2025-11-16T14:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-29T11:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2480,user_027,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-12-12T09:45:00+00:00,2025-12-12T10:45:00+00:00,Medium,done,Remote,2025-11-14T09:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2481,user_043,Deep Work Event,Deep Work,,,2026-01-13T09:45:00+00:00,2026-01-13T10:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-27T09:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2482,user_045,Physiotherapy Session Event,Physiotherapy Session,,,2025-12-26T10:00:00+00:00,2025-12-26T13:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-06T10:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2483,user_017,Travel Planning Event,Travel Planning,,,2025-10-31T11:15:00+00:00,2025-10-31T13:15:00+00:00,Medium,cancelled,Remote,2025-10-26T11:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2484,user_033,Concert Event Event,Concert Event,,,2025-12-07T13:00:00+00:00,2025-12-07T15:00:00+00:00,Medium,scheduled,Remote,2025-11-15T13:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2485,user_043,Payment Collection Alert Event,Payment Collection Alert,,,2025-12-21T09:00:00+00:00,2025-12-21T11:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-26T09:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2486,user_042,Eye Checkup Event,Eye Checkup,,,2025-12-23T09:45:00+00:00,2025-12-23T12:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-16T09:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2487,user_034,Morning Run Event,Morning Run,,,2025-11-12T09:15:00+00:00,2025-11-12T11:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-17T09:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2488,user_044,Client Meeting with QuantumVerse Labs,Client Meeting,,company_028,2025-11-24T14:15:00+00:00,2025-11-24T17:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-01T14:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2489,user_028,Eye Checkup Event,Eye Checkup,,,2025-12-15T17:15:00+00:00,2025-12-15T19:15:00+00:00,Medium,done,Remote,2025-12-02T17:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2490,user_031,Flight Trip Event,Flight Trip,,,2025-11-10T08:45:00+00:00,2025-11-10T10:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-18T08:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2491,user_036,Meditation Session Event,Meditation Session,,,2025-12-11T09:30:00+00:00,2025-12-11T10:30:00+00:00,Medium,scheduled,Remote,2025-12-10T09:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2492,user_036,Portfolio Update Event,Portfolio Update,,,2025-12-26T08:45:00+00:00,2025-12-26T11:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-20T08:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2493,user_049,"Project Deadline: A UI/UX Designer is required to redesign the user onboarding flow for a Fintech Dashboard. The role includes prototyping, user testing, and delivering high-fidelity designs. Medium urgency but attention to accessibility and usability is critical.",Project Deadline,job_070d6850,company_021,2026-01-25T10:30:00+00:00,2026-01-25T11:30:00+00:00,High,done,"Pune, Maharashtra",2026-01-12T10:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2494,user_012,Date Night Event,Date Night,,,2025-11-21T08:15:00+00:00,2025-11-21T09:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-09T08:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2495,user_044,Skill Learning Session Event,Skill Learning Session,,,2025-11-27T10:30:00+00:00,2025-11-27T12:30:00+00:00,Medium,cancelled,Remote,2025-10-31T10:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2496,user_003,Gym Workout Event,Gym Workout,,,2026-01-24T14:15:00+00:00,2026-01-24T17:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-04T14:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2497,user_017,House Cleaning Event,House Cleaning,,,2025-12-12T16:15:00+00:00,2025-12-12T19:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-13T16:15:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2498,user_003,Friend Meetup Event,Friend Meetup,,,2025-11-20T12:00:00+00:00,2025-11-20T14:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-14T12:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2499,user_011,Yoga Session Event,Yoga Session,,,2025-11-06T13:45:00+00:00,2025-11-06T16:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-30T13:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2500,user_008,Travel Planning Event,Travel Planning,,,2025-12-25T12:45:00+00:00,2025-12-25T14:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-26T12:45:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2501,user_004,Grocery Shopping Event,Grocery Shopping,,,2025-11-27T10:00:00+00:00,2025-11-27T11:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-14T10:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2502,user_025,Portfolio Update Event,Portfolio Update,,,2025-12-10T17:00:00+00:00,2025-12-10T20:00:00+00:00,Medium,cancelled,Remote,2025-11-25T17:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2503,user_009,Home Repair Visit Event,Home Repair Visit,,,2025-11-15T10:00:00+00:00,2025-11-15T13:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-02T10:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2504,user_022,Team Sync Event,Team Sync,,,2025-12-09T12:30:00+00:00,2025-12-09T15:30:00+00:00,Medium,cancelled,Remote,2025-11-09T12:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2505,user_009,Portfolio Update Event,Portfolio Update,,,2025-12-19T08:00:00+00:00,2025-12-19T10:00:00+00:00,Medium,done,Remote,2025-12-02T08:00:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2506,user_026,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2025-11-18T10:30:00+00:00,2025-11-18T13:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-30T10:30:00+00:00,2025-11-26T06:39:52.418226+00:00
evt_2507,user_022,Interview Preparation Event,Interview Preparation,,,2025-10-27T16:15:00+00:00,2025-10-27T18:15:00+00:00,Medium,done,Remote,2025-10-27T16:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2508,user_010,Grocery Shopping Event,Grocery Shopping,,,2025-12-25T13:00:00+00:00,2025-12-25T16:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-26T13:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2509,user_048,Electrician Appointment Event,Electrician Appointment,,,2026-01-20T09:00:00+00:00,2026-01-20T11:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-30T09:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2510,user_014,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2025-11-11T18:15:00+00:00,2025-11-11T20:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-12T18:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2511,user_040,Concert Event Event,Concert Event,,,2025-12-08T18:15:00+00:00,2025-12-08T20:15:00+00:00,Medium,done,Remote,2025-11-25T18:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2512,user_043,Meditation Session Event,Meditation Session,,,2025-12-27T14:30:00+00:00,2025-12-27T16:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-19T14:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2513,user_026,Weekend Trip Event,Weekend Trip,,,2025-12-24T12:15:00+00:00,2025-12-24T14:15:00+00:00,Medium,done,Remote,2025-11-29T12:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2514,user_015,Commute Time Event,Commute Time,,,2026-01-19T11:45:00+00:00,2026-01-19T13:45:00+00:00,Medium,scheduled,Remote,2026-01-14T11:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2515,user_021,Electrician Appointment Event,Electrician Appointment,,,2026-01-19T17:00:00+00:00,2026-01-19T20:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2026-01-03T17:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2516,user_016,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2026-01-16T15:30:00+00:00,2026-01-16T17:30:00+00:00,Medium,scheduled,Remote,2025-12-22T15:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2517,user_032,Birthday Celebration of Dipta,Birthday Celebration,,,2025-12-14T16:30:00+00:00,2025-12-14T17:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-29T16:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2518,user_024,Home Repair Visit Event,Home Repair Visit,,,2025-11-29T18:45:00+00:00,2025-11-29T20:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-22T18:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2519,user_013,Flight Trip Event,Flight Trip,,,2025-12-09T09:45:00+00:00,2025-12-09T12:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-09T09:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2520,user_009,Weekend Trip Event,Weekend Trip,,,2025-12-06T18:45:00+00:00,2025-12-06T19:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-26T18:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2521,user_003,Client Meeting with AeroLogic Systems,Client Meeting,,company_014,2025-11-15T18:00:00+00:00,2025-11-15T21:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-10T18:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2522,user_040,Grocery Shopping Event,Grocery Shopping,,,2025-10-29T14:30:00+00:00,2025-10-29T17:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-22T14:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2523,user_027,Team Sync Event,Team Sync,,,2025-11-07T15:45:00+00:00,2025-11-07T16:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-06T15:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2524,user_001,Yoga Session Event,Yoga Session,,,2025-12-08T09:00:00+00:00,2025-12-08T12:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-24T09:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2525,user_014,Home Repair Visit Event,Home Repair Visit,,,2025-12-15T12:30:00+00:00,2025-12-15T15:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-22T12:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2526,user_029,Laundry Day Event,Laundry Day,,,2026-01-18T18:45:00+00:00,2026-01-18T19:45:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2026-01-09T18:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2527,user_007,Anniversary Celebration of Gaurangi,Anniversary Celebration,,,2025-11-01T12:15:00+00:00,2025-11-01T15:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-04T12:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2528,user_050,Date Night Event,Date Night,,,2026-01-22T11:00:00+00:00,2026-01-22T14:00:00+00:00,Medium,scheduled,Remote,2026-01-19T11:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2529,user_048,Physiotherapy Session Event,Physiotherapy Session,,,2025-12-18T15:45:00+00:00,2025-12-18T18:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-30T15:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2530,user_011,Friend Meetup Event,Friend Meetup,,,2025-11-04T09:00:00+00:00,2025-11-04T12:00:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-07T09:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2531,user_023,Sports Practice Event,Sports Practice,,,2025-11-29T11:00:00+00:00,2025-11-29T13:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-13T11:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2532,user_005,Cultural Festival Event,Cultural Festival,,,2025-12-28T12:15:00+00:00,2025-12-28T15:15:00+00:00,Medium,scheduled,Remote,2025-12-02T12:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2533,user_016,Sports Practice Event,Sports Practice,,,2026-01-14T15:15:00+00:00,2026-01-14T16:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2026-01-09T15:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2534,user_049,Friend Meetup Event,Friend Meetup,,,2026-01-14T08:30:00+00:00,2026-01-14T09:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-15T08:30:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2535,user_043,Movie Night Event,Movie Night,,,2025-11-24T10:45:00+00:00,2025-11-24T12:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-18T10:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2536,user_050,Electrician Appointment Event,Electrician Appointment,,,2026-01-14T15:15:00+00:00,2026-01-14T18:15:00+00:00,Medium,scheduled,Remote,2025-12-20T15:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2537,user_040,Friend Meetup Event,Friend Meetup,,,2026-01-02T08:00:00+00:00,2026-01-02T10:00:00+00:00,Medium,done,Remote,2025-12-08T08:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2538,user_019,Mental Health Break Event,Mental Health Break,,,2025-12-07T12:00:00+00:00,2025-12-07T15:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-08T12:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2539,user_020,Personal Errand Event,Personal Errand,,,2025-11-18T10:15:00+00:00,2025-11-18T12:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-29T10:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2540,user_002,Sports Practice Event,Sports Practice,,,2026-01-17T16:45:00+00:00,2026-01-17T19:45:00+00:00,Medium,cancelled,Remote,2026-01-09T16:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2541,user_008,Doctor Appointment Event,Doctor Appointment,,,2025-11-20T13:45:00+00:00,2025-11-20T16:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-16T13:45:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2542,user_014,Religious Event Event,Religious Event,,,2026-01-25T16:00:00+00:00,2026-01-25T18:00:00+00:00,Medium,cancelled,Remote,2026-01-10T16:00:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2543,user_034,Flight Trip Event,Flight Trip,,,2025-11-10T14:15:00+00:00,2025-11-10T15:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-24T14:15:00+00:00,2025-11-26T06:39:52.419165+00:00
evt_2544,user_049,Cooking Time Event,Cooking Time,,,2025-12-09T14:30:00+00:00,2025-12-09T15:30:00+00:00,Medium,done,Remote,2025-11-17T14:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2545,user_046,Meditation Session Event,Meditation Session,,,2025-11-10T08:00:00+00:00,2025-11-10T09:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-15T08:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2546,user_049,"Project Deadline: Looking for a Content Writer to create detailed technical blogs and documentation for our AI Chatbot product. The content should be engaging, clear, and SEO-optimized. Medium-priority project with flexible deadlines, but strong research skills are essential.",Project Deadline,job_48e80ed8,company_003,2026-01-18T18:00:00+00:00,2026-01-18T20:00:00+00:00,High,cancelled,Remote,2025-12-30T18:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2547,user_024,Birthday Celebration of Januja,Birthday Celebration,,,2026-01-14T13:15:00+00:00,2026-01-14T14:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2026-01-14T13:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2548,user_032,Personal Errand Event,Personal Errand,,,2025-11-12T10:30:00+00:00,2025-11-12T11:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-30T10:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2549,user_021,Game Night Event,Game Night,,,2026-01-05T14:30:00+00:00,2026-01-05T15:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-18T14:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2550,user_021,Project Deadline: Frontend Developer urgently required to fix UI bugs and optimize dashboard responsiveness for an E-commerce platform. Coordination with backend required.,Project Deadline,job_8961e764,company_035,2025-11-06T12:15:00+00:00,2025-11-06T14:15:00+00:00,High,cancelled,"Mumbai, Maharashtra",2025-10-09T12:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2551,user_005,Electrician Appointment Event,Electrician Appointment,,,2025-12-05T10:00:00+00:00,2025-12-05T11:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-19T10:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2552,user_027,Bill Payment Reminder Event,Bill Payment Reminder,,,2026-01-07T10:15:00+00:00,2026-01-07T11:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-26T10:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2553,user_039,Mobile Recharge Reminder Event,Mobile Recharge Reminder,,,2025-11-13T14:00:00+00:00,2025-11-13T15:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-26T14:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2554,user_044,Plumber Appointment Event,Plumber Appointment,,,2025-12-25T13:45:00+00:00,2025-12-25T16:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-12-02T13:45:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2555,user_026,Electrician Appointment Event,Electrician Appointment,,,2025-11-27T11:30:00+00:00,2025-11-27T14:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-08T11:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2556,user_019,Laundry Day Event,Laundry Day,,,2025-12-05T11:00:00+00:00,2025-12-05T14:00:00+00:00,Medium,cancelled,Remote,2025-11-15T11:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2557,user_011,Personal Errand Event,Personal Errand,,,2025-11-09T17:00:00+00:00,2025-11-09T18:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-12T17:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2558,user_024,Game Night Event,Game Night,,,2025-12-18T13:30:00+00:00,2025-12-18T15:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-01T13:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2559,user_014,Sports Practice Event,Sports Practice,,,2025-11-11T11:30:00+00:00,2025-11-11T12:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-01T11:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2560,user_010,Packing Reminder Event,Packing Reminder,,,2026-01-06T09:00:00+00:00,2026-01-06T10:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-10T09:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2561,user_041,Payment Collection Alert Event,Payment Collection Alert,,,2025-12-17T15:15:00+00:00,2025-12-17T18:15:00+00:00,Medium,cancelled,Remote,2025-12-05T15:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2562,user_020,Cooking Time Event,Cooking Time,,,2026-01-08T17:30:00+00:00,2026-01-08T19:30:00+00:00,Medium,cancelled,Remote,2026-01-02T17:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2563,user_044,Sports Practice Event,Sports Practice,,,2025-12-07T13:00:00+00:00,2025-12-07T16:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-08T13:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2564,user_018,House Cleaning Event,House Cleaning,,,2025-12-08T13:30:00+00:00,2025-12-08T16:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-22T13:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2565,user_043,Eye Checkup Event,Eye Checkup,,,2026-01-20T15:00:00+00:00,2026-01-20T18:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-21T15:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2566,user_028,Personal Errand Event,Personal Errand,,,2025-12-08T18:00:00+00:00,2025-12-08T20:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-05T18:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2567,user_005,Meditation Session Event,Meditation Session,,,2025-12-02T17:30:00+00:00,2025-12-02T18:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-03T17:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2568,user_002,Concert Event Event,Concert Event,,,2026-01-04T18:30:00+00:00,2026-01-04T19:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-10T18:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2569,user_011,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-28T14:15:00+00:00,2025-11-28T16:15:00+00:00,High,done,"Pune, Maharashtra",2025-11-21T14:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2570,user_017,Skill Learning Session Event,Skill Learning Session,,,2026-01-24T16:30:00+00:00,2026-01-24T19:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2026-01-11T16:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2571,user_011,Flight Trip Event,Flight Trip,,,2025-12-11T12:45:00+00:00,2025-12-11T13:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-15T12:45:00+00:00,2025-11-26T06:39:52.420260+00:00
